contr_id;paym_date;summ;rem
496;2023-02-09;60434,92;по факту
496;2023-02-09;29040,54;по факту
497;2023-01-06;127197,74;аванс
497;2023-01-07;11159,29;аванс
497;2023-02-07;54992,7;по факту
497;2023-03-07;75974,19;по факту
497;2023-01-08;26543,64;по факту
497;2023-01-09;72588,77;аванс
497;2023-01-10;54497,44;аванс
497;2023-02-08;45349,15;по факту
497;2023-02-09;17585,86;по факту
497;2023-02-09;45355,69;по факту
498;2023-01-06;137626,68;аванс
498;2023-01-07;19251,97;аванс
498;2023-02-07;9605,37;по факту
498;2023-03-07;137654,91;по факту
498;2023-01-08;95277,76;по факту
498;2023-01-09;55206,99;аванс
498;2023-01-10;141642,75;аванс
498;2023-02-08;77449,51;по факту
498;2023-02-09;141682,15;по факту
498;2023-02-09;3957,83;по факту
499;2023-01-06;136066,1;аванс
499;2023-01-07;124190,99;аванс
499;2023-02-07;140568,51;по факту
499;2023-03-07;136881,72;по факту
499;2023-01-08;45490,29;по факту
499;2023-01-09;6783,33;аванс
499;2023-01-10;3683,56;аванс
499;2023-02-08;107452,8;по факту
499;2023-02-09;4116,23;по факту
499;2023-02-09;144563,38;по факту
500;2023-01-06;82591,78;аванс
500;2023-01-07;140444,99;аванс
500;2023-02-07;96798,89;по факту
500;2023-03-07;146967,64;по факту
500;2023-01-08;30668,94;по факту
500;2023-01-09;47412,21;аванс
500;2023-01-10;143613,55;аванс
500;2023-02-08;94903,28;по факту
500;2023-02-09;102102,7;по факту
500;2023-02-09;82560,6;по факту
501;2023-01-06;106819,44;аванс
501;2023-01-07;49496,83;аванс
501;2023-02-07;107037,87;по факту
501;2023-03-07;125174,6;по факту
501;2023-01-08;50851,33;по факту
501;2023-01-09;142155,36;аванс
501;2023-01-10;19605,84;аванс
501;2023-02-08;135514,06;по факту
501;2023-02-09;98009,75;по факту
501;2023-02-09;45899,5;по факту
502;2023-01-06;66073,04;аванс
502;2023-01-07;54680,72;аванс
502;2023-02-07;64960,06;по факту
502;2023-03-07;129764,91;по факту
502;2023-01-08;33720,01;по факту
502;2023-01-09;609,61;аванс
502;2023-01-10;5519,39;аванс
502;2023-02-08;141014,9;по факту
502;2023-02-09;98954,5;по факту
502;2023-02-09;75710,2;по факту
503;2023-01-06;78651,4;аванс
503;2023-01-07;94443,53;аванс
503;2023-02-07;41534,67;по факту
503;2023-03-07;22554,35;по факту
503;2023-01-08;89640,71;по факту
503;2023-01-09;50905,1;аванс
503;2023-01-10;102589,27;аванс
503;2023-02-08;56412,35;по факту
503;2023-02-09;72851,36;по факту
503;2023-02-09;65697,22;по факту
504;2023-01-06;77627,86;аванс
504;2023-01-07;52818,4;аванс
504;2023-02-07;26377,35;по факту
504;2023-03-07;76438,44;по факту
504;2023-01-08;1461,03;по факту
504;2023-01-09;1020,57;аванс
504;2023-01-10;117802,48;аванс
504;2023-02-08;113231,9;по факту
504;2023-02-09;81092,2;по факту
504;2023-02-09;118459,83;по факту
505;2023-01-06;140402,96;аванс
505;2023-01-07;110285,45;аванс
505;2023-02-07;128841,09;по факту
505;2023-03-07;101402,22;по факту
505;2023-01-08;69263,82;по факту
505;2023-01-09;15381,46;аванс
505;2023-01-10;87644,07;аванс
505;2023-02-08;102785,89;по факту
505;2023-02-09;70640,82;по факту
505;2023-02-09;82078,35;по факту
506;2023-01-06;68809,5;аванс
506;2023-01-07;63127,45;аванс
506;2023-02-07;51173,37;по факту
506;2023-03-07;114058,27;по факту
506;2023-01-08;18312,24;по факту
506;2023-01-09;16702,74;аванс
506;2023-01-10;109094,38;аванс
506;2023-02-08;117270,78;по факту
506;2023-02-09;35952,05;по факту
506;2023-02-09;127668,87;по факту
507;2023-01-06;121468,69;аванс
507;2023-01-07;125900,13;аванс
507;2023-02-07;122567,23;по факту
507;2023-03-07;24037,63;по факту
507;2023-01-08;2194,32;по факту
507;2023-01-09;92986,16;аванс
507;2023-01-10;140667,22;аванс
507;2023-02-08;53457,19;по факту
507;2023-02-09;65272,1;по факту
507;2023-02-09;100899,35;по факту
508;2023-01-06;6311,41;аванс
508;2023-01-07;65844,61;аванс
508;2023-02-07;49236,35;по факту
508;2023-03-07;21896,27;по факту
508;2023-01-08;89954,99;по факту
508;2023-01-09;52016,34;аванс
508;2023-01-10;122839,99;аванс
508;2023-02-08;74321,26;по факту
508;2023-02-09;71920,82;по факту
508;2023-02-09;138032,04;по факту
509;2023-01-06;84004,17;аванс
509;2023-01-07;116423,03;аванс
509;2023-02-07;132345,42;по факту
509;2023-03-07;106540,45;по факту
509;2023-01-08;62780,91;по факту
509;2023-01-09;53821,89;аванс
509;2023-01-10;118928,67;аванс
509;2023-02-08;145267,39;по факту
509;2023-02-09;39351,05;по факту
509;2023-02-09;2006,7;по факту
510;2023-01-06;59825,08;аванс
510;2023-01-07;553,02;аванс
510;2023-02-07;21236,09;по факту
510;2023-03-07;69180,49;по факту
510;2023-01-08;2115,09;по факту
510;2023-01-09;11626,64;аванс
510;2023-01-10;42542,81;аванс
510;2023-02-08;109976,57;по факту
510;2023-02-09;99411,6;по факту
510;2023-02-09;105668,22;по факту
511;2023-01-06;94179,17;аванс
511;2023-01-07;40301,86;аванс
511;2023-02-07;142586,43;по факту
511;2023-03-07;84402,87;по факту
511;2023-01-08;33442,13;по факту
511;2023-01-09;76197,78;аванс
511;2023-01-10;17064,62;аванс
511;2023-02-08;27580,82;по факту
511;2023-02-09;67987,18;по факту
511;2023-02-09;63514,92;по факту
512;2023-01-06;57931,31;аванс
512;2023-01-07;142011,61;аванс
512;2023-02-07;66914,58;по факту
512;2023-03-07;59465,13;по факту
512;2023-01-08;73276,88;по факту
512;2023-01-09;57344,57;аванс
512;2023-01-10;104018,69;аванс
512;2023-02-08;103152,4;по факту
512;2023-02-09;134064,72;по факту
512;2023-02-09;129894,54;по факту
513;2023-01-06;92409,1;аванс
513;2023-01-07;69786,22;аванс
513;2023-02-07;65743,17;по факту
513;2023-03-07;50492,78;по факту
513;2023-01-08;149507,96;по факту
513;2023-01-09;129807,95;аванс
513;2023-01-10;60849,45;аванс
513;2023-02-08;100434,65;по факту
513;2023-02-09;121670,16;по факту
513;2023-02-09;15652,53;по факту
514;2023-01-06;73160,91;аванс
514;2023-01-07;100237,33;аванс
514;2023-02-07;83748,53;по факту
514;2023-03-07;23401,53;по факту
514;2023-01-08;62509,19;по факту
514;2023-01-09;17087,25;аванс
514;2023-01-10;66932,08;аванс
514;2023-02-08;148271,71;по факту
514;2023-02-09;40792,31;по факту
514;2023-02-09;130012,43;по факту
515;2023-01-06;111700,83;аванс
515;2023-01-07;35719,46;аванс
515;2023-02-07;141787,32;по факту
515;2023-03-07;40656,01;по факту
515;2023-01-08;112698,54;по факту
515;2023-01-09;129745,76;аванс
515;2023-01-10;38585,27;аванс
515;2023-02-08;57834,41;по факту
515;2023-02-09;86512,34;по факту
515;2023-02-09;123257,01;по факту
516;2023-01-06;137315,18;аванс
516;2023-01-07;51706,76;аванс
516;2023-02-07;14990,81;по факту
516;2023-03-07;127423,18;по факту
516;2023-01-08;5862,78;по факту
516;2023-01-09;134857,49;аванс
516;2023-01-10;129540,68;аванс
516;2023-02-08;122778,3;по факту
516;2023-02-09;97209,02;по факту
516;2023-02-09;78013,92;по факту
517;2023-01-06;72435,9;аванс
517;2023-01-07;20725,95;аванс
517;2023-02-07;21681,97;по факту
517;2023-03-07;85631,6;по факту
517;2023-01-08;76083,25;по факту
517;2023-01-09;133942,17;аванс
517;2023-01-10;85131,42;аванс
517;2023-02-08;73128,67;по факту
517;2023-02-09;66831,77;по факту
517;2023-02-09;51671,25;по факту
518;2023-01-06;138608,75;аванс
518;2023-01-07;504,35;аванс
518;2023-02-07;88176,6;по факту
518;2023-03-07;42207,12;по факту
518;2023-01-08;44138,87;по факту
518;2023-01-09;97101,37;аванс
518;2023-01-10;108984,85;аванс
518;2023-02-08;45410,86;по факту
518;2023-02-09;142396,88;по факту
518;2023-02-09;126758,86;по факту
519;2023-01-06;130849,41;аванс
519;2023-01-07;9889,78;аванс
519;2023-02-07;146114,78;по факту
519;2023-03-07;55035,69;по факту
519;2023-01-08;6844,05;по факту
519;2023-01-09;33775,2;аванс
519;2023-01-10;113134,47;аванс
519;2023-02-08;65525,41;по факту
519;2023-02-09;52679,78;по факту
519;2023-02-09;56396,73;по факту
520;2023-01-06;133093,83;аванс
520;2023-01-07;109695,96;аванс
520;2023-02-07;34018,54;по факту
520;2023-03-07;100104,37;по факту
520;2023-01-08;53643,53;по факту
520;2023-01-09;50220,69;аванс
520;2023-01-10;10925,44;аванс
520;2023-02-08;11803,36;по факту
520;2023-02-09;106601,19;по факту
520;2023-02-09;78984,6;по факту
521;2023-01-06;18891,04;аванс
521;2023-01-07;85283,52;аванс
521;2023-02-07;130612,68;по факту
521;2023-03-07;32761,61;по факту
521;2023-01-08;89170,68;по факту
521;2023-01-09;30545,85;аванс
521;2023-01-10;127295,62;аванс
521;2023-02-08;45732,11;по факту
521;2023-02-09;52323,62;по факту
521;2023-02-09;135901,34;по факту
522;2023-01-06;96915,12;аванс
522;2023-01-07;74804,84;аванс
522;2023-02-07;6008,12;по факту
522;2023-03-07;114514,25;по факту
522;2023-01-08;46321,61;по факту
522;2023-01-09;6543,15;аванс
522;2023-01-10;145810,35;аванс
522;2023-02-08;88523,84;по факту
522;2023-02-09;32402,91;по факту
522;2023-02-09;17423,21;по факту
523;2023-01-06;111282,64;аванс
523;2023-01-07;99210,93;аванс
523;2023-02-07;33220,88;по факту
523;2023-03-07;111687,01;по факту
523;2023-01-08;9520,53;по факту
523;2023-01-09;18513,04;аванс
523;2023-01-10;69026,31;аванс
523;2023-02-08;33260,79;по факту
523;2023-02-09;5946,51;по факту
523;2023-02-09;102810,19;по факту
524;2023-01-06;127442,79;аванс
524;2023-01-07;50348,66;аванс
524;2023-02-07;13513,02;по факту
524;2023-03-07;13594,19;по факту
524;2023-01-08;58578,89;по факту
524;2023-01-09;89720,19;аванс
524;2023-01-10;139122,79;аванс
524;2023-02-08;99944,57;по факту
524;2023-02-09;32552,1;по факту
524;2023-02-09;132331,49;по факту
525;2023-01-06;137275,98;аванс
525;2023-01-07;23981,95;аванс
525;2023-02-07;80146,78;по факту
525;2023-03-07;9277,03;по факту
525;2023-01-08;67783,04;по факту
525;2023-01-09;141667,62;аванс
525;2023-01-10;104772,59;аванс
525;2023-02-08;107518,92;по факту
525;2023-02-09;91112,19;по факту
525;2023-02-09;54830,67;по факту
526;2023-01-06;118215,71;аванс
526;2023-01-07;128470,33;аванс
526;2023-02-07;99472,9;по факту
526;2023-03-07;37358,25;по факту
526;2023-01-08;17727,43;по факту
526;2023-01-09;61307,72;аванс
526;2023-01-10;104751,91;аванс
526;2023-02-08;102734,87;по факту
526;2023-02-09;143989,04;по факту
526;2023-02-09;3801,94;по факту
527;2023-01-06;147832,05;аванс
527;2023-01-07;71371,56;аванс
527;2023-02-07;51145,69;по факту
527;2023-03-07;95405,73;по факту
527;2023-01-08;50956,27;по факту
527;2023-01-09;134456,22;аванс
527;2023-01-10;8929,77;аванс
527;2023-02-08;146532,36;по факту
527;2023-02-09;95177,3;по факту
527;2023-02-09;97269,19;по факту
528;2023-01-06;21614,01;аванс
528;2023-01-07;85286,82;аванс
528;2023-02-07;135205,79;по факту
528;2023-03-07;43296,3;по факту
528;2023-01-08;67483,47;по факту
528;2023-01-09;46276,06;аванс
528;2023-01-10;47669,24;аванс
528;2023-02-08;73552,04;по факту
528;2023-02-09;131253,71;по факту
528;2023-02-09;124846,64;по факту
529;2023-01-06;140951,43;аванс
529;2023-01-07;121499,96;аванс
529;2023-02-07;112846,84;по факту
529;2023-03-07;54721,98;по факту
529;2023-01-08;55368,56;по факту
529;2023-01-09;25037,98;аванс
529;2023-01-10;140391,44;аванс
529;2023-02-08;54930,32;по факту
529;2023-02-09;66028,97;по факту
529;2023-02-09;30281,13;по факту
530;2023-01-06;77564,75;аванс
530;2023-01-07;23261,17;аванс
530;2023-02-07;40192,04;по факту
530;2023-03-07;106321,5;по факту
530;2023-01-08;88514,15;по факту
530;2023-01-09;94183,26;аванс
530;2023-01-10;130069;аванс
530;2023-02-08;104117,96;по факту
530;2023-02-09;74664,55;по факту
530;2023-02-09;111929,2;по факту
531;2023-01-06;49780,57;аванс
531;2023-01-07;41676,49;аванс
531;2023-02-07;107360,1;по факту
531;2023-03-07;992,68;по факту
531;2023-01-08;94350,19;по факту
531;2023-01-09;69082,03;аванс
531;2023-01-10;87116,46;аванс
531;2023-02-08;88125,23;по факту
531;2023-02-09;130297,53;по факту
531;2023-02-09;101206,75;по факту
532;2023-01-06;102397,42;аванс
532;2023-01-07;130761,82;аванс
532;2023-02-07;25222,97;по факту
532;2023-03-07;119402,91;по факту
532;2023-01-08;71517,13;по факту
532;2023-01-09;56328,84;аванс
532;2023-01-10;36001,89;аванс
532;2023-02-08;49248,47;по факту
532;2023-02-09;90387,54;по факту
532;2023-02-09;89235,75;по факту
533;2023-01-06;115047,68;аванс
533;2023-01-07;1837,57;аванс
533;2023-02-07;112114,24;по факту
533;2023-03-07;15680,62;по факту
533;2023-01-08;22667,19;по факту
533;2023-01-09;136709,01;аванс
533;2023-01-10;57837,6;аванс
533;2023-02-08;90594,45;по факту
533;2023-02-09;31801,98;по факту
533;2023-02-09;103620,53;по факту
534;2023-01-06;51494,69;аванс
534;2023-01-07;58049,7;аванс
534;2023-02-07;64778,35;по факту
534;2023-03-07;127565,26;по факту
534;2023-01-08;127971,55;по факту
534;2023-01-09;37195,75;аванс
534;2023-01-10;44245,13;аванс
534;2023-02-08;20951,2;по факту
534;2023-02-09;5665,28;по факту
534;2023-02-09;14420,64;по факту
535;2023-01-06;3827,12;аванс
535;2023-01-07;125220,58;аванс
535;2023-02-07;101766,09;по факту
535;2023-03-07;34634;по факту
535;2023-01-08;111445,63;по факту
535;2023-01-09;106053,82;аванс
535;2023-01-10;57491,63;аванс
535;2023-02-08;15869,69;по факту
535;2023-02-09;76462,85;по факту
535;2023-02-09;127659,12;по факту
536;2023-01-06;96972,27;аванс
536;2023-01-07;110516,09;аванс
536;2023-02-07;70175,48;по факту
536;2023-03-07;76934,77;по факту
536;2023-01-08;90780,93;по факту
536;2023-01-09;87904,6;аванс
536;2023-01-10;43697,67;аванс
536;2023-02-08;20382,94;по факту
536;2023-02-09;85963,59;по факту
536;2023-02-09;16313,25;по факту
537;2023-01-06;38399,23;аванс
537;2023-01-07;108312,76;аванс
537;2023-02-07;83874,4;по факту
537;2023-03-07;61598,05;по факту
537;2023-01-08;132632,87;по факту
537;2023-01-09;71216,58;аванс
537;2023-01-10;131800,89;аванс
537;2023-02-08;107719,9;по факту
537;2023-02-09;14580,88;по факту
537;2023-02-09;44384,43;по факту
538;2023-01-06;77777,68;аванс
538;2023-01-07;74875,96;аванс
538;2023-02-07;78495,07;по факту
538;2023-03-07;33564,56;по факту
538;2023-01-08;124886,94;по факту
538;2023-01-09;31699,96;аванс
538;2023-01-10;133293,09;аванс
538;2023-02-08;145337,36;по факту
538;2023-02-09;146977,64;по факту
538;2023-02-09;110712,8;по факту
539;2023-01-06;110236,71;аванс
539;2023-01-07;129712,71;аванс
539;2023-02-07;92164,01;по факту
539;2023-03-07;144458,36;по факту
539;2023-01-08;54878,05;по факту
539;2023-01-09;19294,13;аванс
539;2023-01-10;62655,3;аванс
539;2023-02-08;54091,83;по факту
539;2023-02-09;142689,68;по факту
539;2023-02-09;34891,62;по факту
540;2023-01-06;11173,44;аванс
540;2023-01-07;9983,69;аванс
540;2023-02-07;149023,74;по факту
540;2023-03-07;102185,76;по факту
540;2023-01-08;95387,6;по факту
540;2023-01-09;93528,64;аванс
540;2023-01-10;75903,45;аванс
540;2023-02-08;66045,59;по факту
540;2023-02-09;129712,01;по факту
540;2023-02-09;81460,41;по факту
541;2023-01-06;23855,35;аванс
541;2023-01-07;8988,14;аванс
541;2023-02-07;17936,38;по факту
541;2023-03-07;21741,66;по факту
541;2023-01-08;43173,54;по факту
541;2023-01-09;86261,93;аванс
541;2023-01-10;62222,12;аванс
541;2023-02-08;9638,71;по факту
541;2023-02-09;119861,52;по факту
541;2023-02-09;140568,79;по факту
542;2023-01-06;127077,55;аванс
542;2023-01-07;141970,56;аванс
542;2023-02-07;59065,64;по факту
542;2023-03-07;75878,17;по факту
542;2023-01-08;25104,91;по факту
542;2023-01-09;7127,8;аванс
542;2023-01-10;11495,44;аванс
542;2023-02-08;23300,77;по факту
542;2023-02-09;97970,72;по факту
542;2023-02-09;68752,33;по факту
543;2023-01-06;84765,45;аванс
543;2023-01-07;91173,62;аванс
543;2023-02-07;63752,89;по факту
543;2023-03-07;27418,68;по факту
543;2023-01-08;49366,15;по факту
543;2023-01-09;30297,6;аванс
543;2023-01-10;88474,62;аванс
543;2023-02-08;49166,83;по факту
543;2023-02-09;47650,65;по факту
543;2023-02-09;59603,18;по факту
544;2023-01-06;30721,19;аванс
544;2023-01-07;2483,98;аванс
544;2023-02-07;143629,56;по факту
544;2023-03-07;88772,37;по факту
544;2023-01-08;47554,32;по факту
544;2023-01-09;62889,34;аванс
544;2023-01-10;71300,9;аванс
544;2023-02-08;33049,72;по факту
544;2023-02-09;110517,54;по факту
544;2023-02-09;105968,05;по факту
545;2023-01-06;23518,18;аванс
545;2023-01-07;149495,59;аванс
545;2023-02-07;96038,56;по факту
545;2023-03-07;119349,15;по факту
545;2023-01-08;65763,01;по факту
545;2023-01-09;34902,01;аванс
545;2023-01-10;65736,11;аванс
545;2023-02-08;87372,41;по факту
545;2023-02-09;1748,84;по факту
545;2023-02-09;96640,79;по факту
546;2023-01-06;31891,67;аванс
546;2023-01-07;49907,32;аванс
546;2023-02-07;37719,88;по факту
546;2023-03-07;70730,06;по факту
546;2023-01-08;631,93;по факту
546;2023-01-09;12634,78;аванс
546;2023-01-10;7056,74;аванс
546;2023-02-08;45093,11;по факту
546;2023-02-09;126008,78;по факту
546;2023-02-09;70175,78;по факту
547;2023-01-06;90244,9;аванс
547;2023-01-07;109214,72;аванс
547;2023-02-07;116329,87;по факту
547;2023-03-07;141641,36;по факту
547;2023-01-08;121320,16;по факту
547;2023-01-09;4725,35;аванс
547;2023-01-10;135883,48;аванс
547;2023-02-08;99657,5;по факту
547;2023-02-09;130825,84;по факту
547;2023-02-09;6751,22;по факту
548;2023-01-06;132987,85;аванс
548;2023-01-07;56486,51;аванс
548;2023-02-07;74631,97;по факту
548;2023-03-07;118169,33;по факту
548;2023-01-08;142109,26;по факту
548;2023-01-09;83491,82;аванс
548;2023-01-10;72437,2;аванс
548;2023-02-08;54442,78;по факту
548;2023-02-09;148321,42;по факту
548;2023-02-09;74966,5;по факту
549;2023-01-06;46477,83;аванс
549;2023-01-07;58850,76;аванс
549;2023-02-07;120736,87;по факту
549;2023-03-07;147483,71;по факту
549;2023-01-08;108756,31;по факту
549;2023-01-09;29815,44;аванс
549;2023-01-10;61454,74;аванс
549;2023-02-08;97933,46;по факту
549;2023-02-09;124800,64;по факту
549;2023-02-09;51455,07;по факту
550;2023-01-06;87951,99;аванс
550;2023-01-07;56730,16;аванс
550;2023-02-07;46635,42;по факту
550;2023-03-07;27370,55;по факту
550;2023-01-08;138582,94;по факту
550;2023-01-09;117508,42;аванс
550;2023-01-10;110372;аванс
550;2023-02-08;108422,23;по факту
550;2023-02-09;21268,09;по факту
550;2023-02-09;121579,48;по факту
551;2023-01-06;68894,61;аванс
551;2023-01-07;16838,32;аванс
551;2023-02-07;148296,62;по факту
551;2023-03-07;57808,3;по факту
551;2023-01-08;72938,49;по факту
551;2023-01-09;91518,84;аванс
551;2023-01-10;55783,59;аванс
551;2023-02-08;20562,15;по факту
551;2023-02-09;108803,25;по факту
551;2023-02-09;130921,3;по факту
552;2023-01-06;92979,22;аванс
552;2023-01-07;50773,39;аванс
552;2023-02-07;130775,25;по факту
552;2023-03-07;26577,39;по факту
552;2023-01-08;118110,78;по факту
552;2023-01-09;145169,59;аванс
552;2023-01-10;69412,45;аванс
552;2023-02-08;6867,18;по факту
552;2023-02-09;117998,4;по факту
552;2023-02-09;85596,72;по факту
553;2023-01-06;146955,24;аванс
553;2023-01-07;20849,86;аванс
553;2023-02-07;122171,43;по факту
553;2023-03-07;103954,38;по факту
553;2023-01-08;57363,58;по факту
553;2023-01-09;76537,14;аванс
553;2023-01-10;102143,77;аванс
553;2023-02-08;145717,99;по факту
553;2023-02-09;12594,17;по факту
553;2023-02-09;109697,33;по факту
554;2023-01-06;76107,37;аванс
554;2023-01-07;49877,61;аванс
554;2023-02-07;133649,34;по факту
554;2023-03-07;24071,23;по факту
554;2023-01-08;81017,53;по факту
554;2023-01-09;75499,94;аванс
554;2023-01-10;66607,49;аванс
554;2023-02-08;32954,46;по факту
554;2023-02-09;32802,44;по факту
554;2023-02-09;11271,31;по факту
555;2023-01-06;76600,95;аванс
555;2023-01-07;52257,53;аванс
555;2023-02-07;61452,5;по факту
555;2023-03-07;32594,56;по факту
555;2023-01-08;94679,59;по факту
555;2023-01-09;9358,9;аванс
555;2023-01-10;34419,2;аванс
555;2023-02-08;38874,9;по факту
555;2023-02-09;149807,01;по факту
555;2023-02-09;134506,28;по факту
556;2023-01-06;2935,34;аванс
556;2023-01-07;113620,86;аванс
556;2023-02-07;2466,82;по факту
556;2023-03-07;26420,64;по факту
556;2023-01-08;46595,63;по факту
556;2023-01-09;139833,04;аванс
556;2023-01-10;13360,05;аванс
556;2023-02-08;125327,47;по факту
556;2023-02-09;107048,57;по факту
556;2023-02-09;31756,48;по факту
557;2023-01-06;63514,76;аванс
557;2023-01-07;43865,61;аванс
557;2023-02-07;88972,75;по факту
557;2023-03-07;104248,91;по факту
557;2023-01-08;146225,86;по факту
557;2023-01-09;113458,83;аванс
557;2023-01-10;59272,9;аванс
557;2023-02-08;132122,98;по факту
557;2023-02-09;96053,39;по факту
557;2023-02-09;134376,18;по факту
558;2023-01-06;110767,46;аванс
558;2023-01-07;147172,96;аванс
558;2023-02-07;33210,74;по факту
558;2023-03-07;114569,24;по факту
558;2023-01-08;20823,14;по факту
558;2023-01-09;13397,33;аванс
558;2023-01-10;127115,35;аванс
558;2023-02-08;70582,27;по факту
558;2023-02-09;57168,24;по факту
558;2023-02-09;22880,46;по факту
559;2023-01-06;50477,32;аванс
559;2023-01-07;15239,68;аванс
559;2023-02-07;82757,44;по факту
559;2023-03-07;75175,12;по факту
559;2023-01-08;87801,33;по факту
559;2023-01-09;75462,16;аванс
559;2023-01-10;3757,03;аванс
559;2023-02-08;94882,12;по факту
559;2023-02-09;77442,79;по факту
559;2023-02-09;118138,44;по факту
560;2023-01-06;142747,28;аванс
560;2023-01-07;4153,24;аванс
560;2023-02-07;127612,79;по факту
560;2023-03-07;34082,57;по факту
560;2023-01-08;127803,73;по факту
560;2023-01-09;69816,3;аванс
560;2023-01-10;128003,07;аванс
560;2023-02-08;139510,85;по факту
560;2023-02-09;85256,98;по факту
560;2023-02-09;47476,19;по факту
561;2023-01-06;106561,91;аванс
561;2023-01-07;121584,92;аванс
561;2023-02-07;16605,56;по факту
561;2023-03-07;78725,48;по факту
561;2023-01-08;81368,76;по факту
561;2023-01-09;106761,16;аванс
561;2023-01-10;75135,23;аванс
561;2023-02-08;109905,26;по факту
561;2023-02-09;75520,27;по факту
561;2023-02-09;16436,07;по факту
562;2023-01-06;58084,91;аванс
562;2023-01-07;66840,31;аванс
562;2023-02-07;23205,81;по факту
562;2023-03-07;134489,44;по факту
562;2023-01-08;449,24;по факту
562;2023-01-09;132446,89;аванс
562;2023-01-10;43788,54;аванс
562;2023-02-08;118449,16;по факту
562;2023-02-09;13534,87;по факту
562;2023-02-09;87129,96;по факту
563;2023-01-06;72284,15;аванс
563;2023-01-07;107038,39;аванс
563;2023-02-07;95220,63;по факту
563;2023-03-07;590,89;по факту
563;2023-01-08;84301,78;по факту
563;2023-01-09;54624,73;аванс
563;2023-01-10;109019,51;аванс
563;2023-02-08;84556,52;по факту
563;2023-02-09;70932,49;по факту
563;2023-02-09;22324,22;по факту
564;2023-01-06;82384,78;аванс
564;2023-01-07;54182,62;аванс
564;2023-02-07;80189,9;по факту
564;2023-03-07;69331,41;по факту
564;2023-01-08;53564,47;по факту
564;2023-01-09;7875,14;аванс
564;2023-01-10;95305,95;аванс
564;2023-02-08;81469,44;по факту
564;2023-02-09;18203,12;по факту
564;2023-02-09;148142,48;по факту
565;2023-01-06;31943,4;аванс
565;2023-01-07;38912,71;аванс
565;2023-02-07;134058,16;по факту
565;2023-03-07;28309,4;по факту
565;2023-01-08;136144,43;по факту
565;2023-01-09;135265,25;аванс
565;2023-01-10;54680,75;аванс
565;2023-02-08;87414,11;по факту
565;2023-02-09;87300,12;по факту
565;2023-02-09;20870,81;по факту
566;2023-01-06;135402,67;аванс
566;2023-01-07;26681,18;аванс
566;2023-02-07;19973,83;по факту
566;2023-03-07;53931,97;по факту
566;2023-01-08;136084,59;по факту
566;2023-01-09;133972,8;аванс
566;2023-01-10;50679,65;аванс
566;2023-02-08;104193,82;по факту
566;2023-02-09;147363,44;по факту
566;2023-02-09;54401,72;по факту
567;2023-01-06;26490,63;аванс
567;2023-01-07;132570;аванс
567;2023-02-07;24747,79;по факту
567;2023-03-07;139107,71;по факту
567;2023-01-08;14934,98;по факту
567;2023-01-09;120236,8;аванс
567;2023-01-10;27995,77;аванс
567;2023-02-08;21516,51;по факту
567;2023-02-09;17528,53;по факту
567;2023-02-09;34703,55;по факту
568;2023-01-06;59109,33;аванс
568;2023-01-07;51919,98;аванс
568;2023-02-07;104687,63;по факту
568;2023-03-07;126092,46;по факту
568;2023-01-08;148231,34;по факту
568;2023-01-09;96179,68;аванс
568;2023-01-10;13799,9;аванс
568;2023-02-08;116247,01;по факту
568;2023-02-09;38272,45;по факту
568;2023-02-09;35387,46;по факту
569;2023-01-06;115809;аванс
569;2023-01-07;98607,18;аванс
569;2023-02-07;133917,71;по факту
569;2023-03-07;88952,38;по факту
569;2023-01-08;58528,48;по факту
569;2023-01-09;11527,36;аванс
569;2023-01-10;118724,65;аванс
569;2023-02-08;1349,36;по факту
569;2023-02-09;54615,23;по факту
569;2023-02-09;9359,46;по факту
570;2023-01-06;133151,11;аванс
570;2023-01-07;20927,9;аванс
570;2023-02-07;98151,68;по факту
570;2023-03-07;73500,41;по факту
570;2023-01-08;77304,42;по факту
570;2023-01-09;124936,89;аванс
570;2023-01-10;110513,34;аванс
570;2023-02-08;75292,29;по факту
570;2023-02-09;2910,43;по факту
570;2023-02-09;12952,81;по факту
571;2023-01-06;9822,26;аванс
571;2023-01-07;103832,17;аванс
571;2023-02-07;6238,19;по факту
571;2023-03-07;133124,41;по факту
571;2023-01-08;144125,93;по факту
571;2023-01-09;109516,57;аванс
571;2023-01-10;43002,16;аванс
571;2023-02-08;121440,38;по факту
571;2023-02-09;98082,86;по факту
571;2023-02-09;97428,91;по факту
572;2023-01-06;95537,05;аванс
572;2023-01-07;7353,74;аванс
572;2023-02-07;98680,72;по факту
572;2023-03-07;109623,58;по факту
572;2023-01-08;66978,07;по факту
572;2023-01-09;19966,39;аванс
572;2023-01-10;119919,15;аванс
572;2023-02-08;53587,54;по факту
572;2023-02-09;92497,15;по факту
572;2023-02-09;136369,51;по факту
573;2023-01-06;144780,1;аванс
573;2023-01-07;68710,95;аванс
573;2023-02-07;132036,95;по факту
573;2023-03-07;39070,72;по факту
573;2023-01-08;94333,46;по факту
573;2023-01-09;62653,53;аванс
573;2023-01-10;33320,27;аванс
573;2023-02-08;773,22;по факту
573;2023-02-09;138927,01;по факту
573;2023-02-09;12794,55;по факту
574;2023-01-06;61129,04;аванс
574;2023-01-07;1937,16;аванс
574;2023-02-07;78309,49;по факту
574;2023-03-07;53949,92;по факту
574;2023-01-08;9258,76;по факту
